Event Date,Health Planning Region,Case Status,Number of Cases,Number of Hospitalizations,Number of Deaths
12/08/2022,Northwest,Probable,122,0,0
12/08/2022,Eastern,Probable,145,0,0
12/08/2022,Northern,Probable,166,0,1
12/08/2022,Northwest,Confirmed,149,1,2
12/09/2022,Northern,Probable,192,1,1
12/09/2022,Central,Confirmed,129,6,1
12/09/2022,Northwest,Confirmed,105,1,2
12/09/2022,Southwest,Probable,102,1,1
12/09/2022,Central,Probable,127,0,0
12/09/2022,Northern,Confirmed,348,8,2
12/09/2022,Eastern,Confirmed,198,8,0
12/09/2022,Northwest,Probable,135,0,1
12/09/2022,Eastern,Probable,133,1,0
12/09/2022,Southwest,Confirmed,192,6,2
12/10/2022,Southwest,Confirmed,139,5,0
12/10/2022,Northwest,Probable,104,0,0
12/10/2022,Central,Probable,109,0,0
12/10/2022,Eastern,Probable,108,0,0
12/10/2022,Eastern,Confirmed,167,6,0
12/10/2022,Central,Confirmed,93,6,2
12/10/2022,Northern,Probable,132,0,0
12/10/2022,Northwest,Confirmed,100,0,1
12/10/2022,Southwest,Probable,88,1,0
12/10/2022,Northern,Confirmed,231,8,5
12/11/2022,Northern,Probable,132,0,1
12/11/2022,Northern,Confirmed,273,6,1
12/11/2022,Southwest,Probable,72,0,1
12/11/2022,Central,Confirmed,100,10,6
12/11/2022,Northwest,Confirmed,123,5,2
12/11/2022,Eastern,Confirmed,169,6,0
12/11/2022,Eastern,Probable,110,0,0
12/11/2022,Southwest,Confirmed,135,7,2
12/11/2022,Northwest,Probable,104,0,3
12/11/2022,Central,Probable,118,1,0
12/12/2022,Northern,Probable,238,1,0
12/12/2022,Northern,Confirmed,518,14,1
12/12/2022,Northwest,Confirmed,173,1,2
12/12/2022,Eastern,Confirmed,271,6,2
12/12/2022,Eastern,Probable,179,0,1
12/12/2022,Central,Confirmed,169,8,2
12/12/2022,Southwest,Probable,134,0,4
12/12/2022,Central,Probable,186,0,2
12/12/2022,Southwest,Confirmed,264,8,5
12/12/2022,Northwest,Probable,165,0,0
12/13/2022,Northwest,Probable,154,0,2
12/13/2022,Southwest,Confirmed,267,10,5
12/13/2022,Eastern,Probable,160,0,0
12/13/2022,Central,Confirmed,150,5,2
12/13/2022,Central,Probable,178,1,0
12/13/2022,Northern,Probable,198,1,1
12/13/2022,Eastern,Confirmed,249,6,4
12/13/2022,Northern,Confirmed,489,6,2
12/13/2022,Southwest,Probable,136,0,0
12/13/2022,Northwest,Confirmed,193,1,1
12/14/2022,Central,Confirmed,193,3,2
12/14/2022,Northern,Confirmed,509,4,0
12/14/2022,Eastern,Probable,177,0,0
12/14/2022,Northwest,Confirmed,186,1,3
12/14/2022,Northern,Probable,235,0,0
12/14/2022,Central,Probable,203,1,0
12/14/2022,Northwest,Probable,113,0,1
12/14/2022,Eastern,Confirmed,219,3,1
12/14/2022,Southwest,Confirmed,243,9,3
12/14/2022,Southwest,Probable,133,0,0
12/15/2022,Southwest,Confirmed,227,5,2
12/15/2022,Northwest,Confirmed,156,1,6
12/15/2022,Southwest,Probable,117,2,1
12/15/2022,Eastern,Confirmed,230,5,2
12/15/2022,Northern,Confirmed,349,4,2
12/15/2022,Central,Confirmed,146,5,1
12/15/2022,Central,Probable,173,0,1
12/15/2022,Northwest,Probable,122,0,2
12/15/2022,Northern,Probable,198,0,1
12/15/2022,Eastern,Probable,138,0,0
12/16/2022,Northern,Probable,223,0,2
12/16/2022,Northwest,Probable,136,0,3
12/16/2022,Central,Confirmed,165,4,1
12/16/2022,Southwest,Probable,128,1,0
12/16/2022,Eastern,Confirmed,196,5,1
12/16/2022,Northwest,Confirmed,182,2,3
12/16/2022,Southwest,Confirmed,233,6,3
12/16/2022,Central,Probable,180,0,1
12/16/2022,Eastern,Probable,163,0,0
12/16/2022,Northern,Confirmed,437,2,1
12/17/2022,Eastern,Confirmed,190,8,3
12/17/2022,Northwest,Probable,124,0,1
12/17/2022,Northwest,Confirmed,125,1,1
12/17/2022,Southwest,Confirmed,164,10,3
12/17/2022,Eastern,Probable,141,0,0
12/17/2022,Central,Confirmed,127,5,1
12/17/2022,Southwest,Probable,100,0,0
12/17/2022,Northern,Probable,178,0,0
12/17/2022,Central,Probable,130,0,0
12/17/2022,Northern,Confirmed,284,2,1
12/18/2022,Eastern,Probable,118,0,0
12/18/2022,Eastern,Confirmed,195,6,1
12/18/2022,Central,Confirmed,145,10,1
12/18/2022,Southwest,Confirmed,161,12,5
12/18/2022,Southwest,Probable,84,0,1
12/18/2022,Northwest,Probable,126,0,0
12/18/2022,Northern,Probable,178,0,0
12/18/2022,Central,Probable,194,0,1
12/18/2022,Northwest,Confirmed,134,1,0
12/18/2022,Northern,Confirmed,267,6,0
12/19/2022,Southwest,Confirmed,280,5,2
12/19/2022,Eastern,Confirmed,302,6,2
12/19/2022,Northwest,Confirmed,213,2,2
12/19/2022,Eastern,Probable,186,0,0
12/19/2022,Northern,Probable,256,1,1
12/19/2022,Northwest,Probable,149,0,1
12/19/2022,Southwest,Probable,193,0,1
12/19/2022,Central,Probable,257,2,0
12/19/2022,Central,Confirmed,217,9,2
12/19/2022,Northern,Confirmed,511,1,3
12/20/2022,Southwest,Probable,177,1,0
12/20/2022,Northern,Probable,231,0,1
12/20/2022,Northwest,Probable,177,1,1
12/20/2022,Central,Confirmed,205,2,1
12/20/2022,Central,Probable,255,0,0
12/20/2022,Southwest,Confirmed,292,6,4
12/20/2022,Northwest,Confirmed,204,1,4
12/20/2022,Northern,Confirmed,512,5,4
12/20/2022,Eastern,Probable,199,0,0
12/20/2022,Eastern,Confirmed,301,3,3
12/21/2022,Northern,Probable,241,1,0
12/21/2022,Northwest,Probable,139,0,0
12/21/2022,Southwest,Confirmed,306,7,1
12/21/2022,Northwest,Confirmed,179,2,3
12/21/2022,Southwest,Probable,160,0,0
12/21/2022,Central,Confirmed,217,8,1
12/21/2022,Eastern,Confirmed,299,3,4
12/21/2022,Central,Probable,234,0,0
12/21/2022,Eastern,Probable,221,0,0
12/21/2022,Northern,Confirmed,545,7,0
12/22/2022,Southwest,Confirmed,292,10,2
12/22/2022,Northern,Confirmed,483,2,1
12/22/2022,Eastern,Confirmed,310,5,7
12/22/2022,Northwest,Confirmed,183,0,2
12/22/2022,Central,Confirmed,196,3,1
12/22/2022,Northwest,Probable,134,0,0
12/22/2022,Central,Probable,245,1,1
12/22/2022,Eastern,Probable,219,0,1
12/22/2022,Southwest,Probable,153,0,3
12/22/2022,Northern,Probable,210,0,0
12/23/2022,Northwest,Confirmed,142,3,2
12/23/2022,Southwest,Probable,128,2,0
12/23/2022,Central,Confirmed,184,9,2
12/23/2022,Eastern,Probable,235,0,0
12/23/2022,Eastern,Confirmed,276,4,4
12/23/2022,Northern,Probable,226,0,0
12/23/2022,Southwest,Confirmed,208,9,1
12/23/2022,Northern,Confirmed,408,4,3
12/23/2022,Central,Probable,215,1,0
12/23/2022,Northwest,Probable,107,0,1
12/24/2022,Northwest,Confirmed,128,4,1
12/24/2022,Eastern,Confirmed,214,7,0
12/24/2022,Southwest,Probable,105,0,0
12/24/2022,Northern,Confirmed,244,8,3
12/24/2022,Central,Confirmed,132,5,1
12/24/2022,Southwest,Confirmed,167,14,0
12/24/2022,Northern,Probable,145,0,1
12/24/2022,Central,Probable,155,0,1
12/24/2022,Eastern,Probable,151,0,0
12/24/2022,Northwest,Probable,121,0,1
12/25/2022,Southwest,Confirmed,135,8,4
12/25/2022,Northwest,Probable,103,0,0
12/25/2022,Eastern,Probable,123,0,3
12/25/2022,Central,Confirmed,119,5,1
12/25/2022,Northern,Probable,93,0,0
12/25/2022,Eastern,Confirmed,148,10,1
12/25/2022,Northern,Confirmed,159,1,1
12/25/2022,Central,Probable,108,1,0
12/25/2022,Northwest,Confirmed,97,2,1
12/25/2022,Southwest,Probable,78,1,3
12/26/2022,Northern,Probable,239,0,0
12/26/2022,Central,Probable,277,0,0
12/26/2022,Northwest,Probable,160,0,0
12/26/2022,Eastern,Confirmed,299,9,3
12/26/2022,Northwest,Confirmed,202,5,1
12/26/2022,Southwest,Probable,234,3,2
12/26/2022,Southwest,Confirmed,302,17,1
12/26/2022,Northern,Confirmed,379,4,1
12/26/2022,Eastern,Probable,216,0,0
12/26/2022,Central,Confirmed,215,6,0
12/27/2022,Northwest,Probable,172,0,0
12/27/2022,Central,Confirmed,305,13,2
12/27/2022,Eastern,Probable,261,0,1
12/27/2022,Northern,Confirmed,519,5,1
12/27/2022,Southwest,Confirmed,346,11,3
12/27/2022,Eastern,Confirmed,334,7,2
12/27/2022,Central,Probable,295,0,0
12/27/2022,Southwest,Probable,229,0,1
12/27/2022,Northwest,Confirmed,245,6,2
12/27/2022,Northern,Probable,264,0,0
12/28/2022,Eastern,Confirmed,358,11,2
12/28/2022,Northern,Confirmed,465,2,0
12/28/2022,Eastern,Probable,213,0,2
12/28/2022,Southwest,Confirmed,347,12,3
12/28/2022,Northern,Probable,223,1,1
12/28/2022,Central,Confirmed,304,12,1
12/28/2022,Central,Probable,280,0,2
12/28/2022,Northwest,Probable,151,0,3
12/28/2022,Northwest,Confirmed,205,4,6
12/28/2022,Southwest,Probable,227,2,1
12/29/2022,Northwest,Confirmed,198,4,2
12/29/2022,Northwest,Probable,164,0,0
12/29/2022,Central,Confirmed,290,12,6
12/29/2022,Eastern,Probable,232,0,1
12/29/2022,Northern,Confirmed,426,5,0
12/29/2022,Southwest,Probable,226,0,3
12/29/2022,Central,Probable,299,0,0
12/29/2022,Southwest,Confirmed,334,9,2
12/29/2022,Eastern,Confirmed,376,10,1
12/29/2022,Northern,Probable,267,0,0
12/30/2022,Central,Probable,290,0,2
12/30/2022,Northern,Probable,217,0,1
12/30/2022,Northwest,Probable,161,0,2
12/30/2022,Eastern,Probable,214,0,2
12/30/2022,Northwest,Confirmed,179,4,4
12/30/2022,Southwest,Confirmed,335,15,2
12/30/2022,Southwest,Probable,191,0,1
12/30/2022,Eastern,Confirmed,340,12,4
12/30/2022,Northern,Confirmed,401,1,3
12/30/2022,Central,Confirmed,274,11,2
12/31/2022,Southwest,Probable,136,0,5
12/31/2022,Eastern,Confirmed,254,12,6
12/31/2022,Northern,Probable,170,0,0
12/31/2022,Northwest,Confirmed,158,0,2
12/31/2022,Southwest,Confirmed,225,13,1
12/31/2022,Northwest,Probable,111,0,1
12/31/2022,Central,Probable,196,0,0
12/31/2022,Eastern,Probable,166,0,0
12/31/2022,Northern,Confirmed,257,4,0
12/31/2022,Central,Confirmed,186,9,2
01/01/2023,Southwest,Confirmed,194,18,3
01/01/2023,Central,Confirmed,146,8,0
01/01/2023,Eastern,Probable,161,0,1
01/01/2023,Northern,Probable,134,0,0
01/01/2023,Northern,Confirmed,172,4,3
01/01/2023,Northwest,Probable,123,0,1
01/01/2023,Southwest,Probable,110,1,1
01/01/2023,Central,Probable,166,2,0
01/01/2023,Northwest,Confirmed,117,1,3
01/01/2023,Eastern,Confirmed,232,8,1
01/02/2023,Northern,Confirmed,414,1,0
01/02/2023,Eastern,Probable,177,0,0
01/02/2023,Northern,Probable,228,0,0
01/02/2023,Northwest,Confirmed,166,4,0
01/02/2023,Southwest,Probable,208,0,0
01/02/2023,Northwest,Probable,170,0,0
01/02/2023,Southwest,Confirmed,277,11,3
01/02/2023,Central,Confirmed,263,10,2
01/02/2023,Central,Probable,252,2,1
01/02/2023,Eastern,Confirmed,354,11,2
01/03/2023,Eastern,Confirmed,365,7,4
01/03/2023,Southwest,Probable,180,2,1
01/03/2023,Northwest,Probable,149,0,0
01/03/2023,Northern,Probable,251,0,0
01/03/2023,Eastern,Probable,226,0,0
01/03/2023,Northern,Confirmed,528,1,2
01/03/2023,Central,Probable,310,1,0
01/03/2023,Southwest,Confirmed,348,13,1
01/03/2023,Northwest,Confirmed,214,4,1
01/03/2023,Central,Confirmed,291,8,2
01/04/2023,Eastern,Probable,242,0,0
01/04/2023,Central,Confirmed,285,6,2
01/04/2023,Eastern,Confirmed,333,11,5
01/04/2023,Southwest,Probable,221,1,1
01/04/2023,Central,Probable,270,1,0
01/04/2023,Northern,Probable,214,0,0
01/04/2023,Northwest,Confirmed,191,1,2
01/04/2023,Southwest,Confirmed,296,18,1
01/04/2023,Northwest,Probable,149,0,0
01/04/2023,Northern,Confirmed,512,7,1
01/05/2023,Eastern,Confirmed,303,13,2
01/05/2023,Central,Confirmed,221,9,1
01/05/2023,Southwest,Confirmed,255,7,3
01/05/2023,Central,Probable,229,0,0
01/05/2023,Northern,Probable,212,0,0
01/05/2023,Southwest,Probable,151,0,3
01/05/2023,Northern,Confirmed,434,5,2
01/05/2023,Northwest,Probable,131,1,1
01/05/2023,Eastern,Probable,189,0,1
01/05/2023,Northwest,Confirmed,192,1,0
01/06/2023,Southwest,Confirmed,237,15,2
01/06/2023,Central,Confirmed,169,9,1
01/06/2023,Northwest,Probable,96,0,0
01/06/2023,Eastern,Probable,142,0,0
01/06/2023,Northwest,Confirmed,123,2,2
01/06/2023,Northern,Probable,204,0,0
01/06/2023,Northern,Confirmed,367,1,0
01/06/2023,Central,Probable,197,1,0
01/06/2023,Southwest,Probable,157,1,1
01/06/2023,Eastern,Confirmed,265,8,0
01/07/2023,Southwest,Confirmed,154,6,0
01/07/2023,Eastern,Probable,89,0,0
01/07/2023,Northwest,Probable,63,0,0
01/07/2023,Southwest,Probable,104,2,0
01/07/2023,Northwest,Confirmed,105,0,0
01/07/2023,Northern,Probable,130,0,0
01/07/2023,Central,Confirmed,132,6,2
01/07/2023,Eastern,Confirmed,159,6,5
01/07/2023,Central,Probable,126,0,0
01/07/2023,Northern,Confirmed,219,3,0
01/08/2023,Southwest,Probable,91,3,0
01/08/2023,Northern,Confirmed,232,3,1
01/08/2023,Eastern,Confirmed,146,8,5
01/08/2023,Eastern,Probable,88,0,1
01/08/2023,Northwest,Probable,85,0,0
01/08/2023,Central,Probable,102,0,0
01/08/2023,Northern,Probable,139,0,0
01/08/2023,Central,Confirmed,113,7,2
01/08/2023,Southwest,Confirmed,162,11,1
01/08/2023,Northwest,Confirmed,84,2,0
01/09/2023,Southwest,Probable,165,1,0
01/09/2023,Central,Confirmed,200,8,1
01/09/2023,Northwest,Confirmed,140,0,1
01/09/2023,Eastern,Probable,130,0,0
01/09/2023,Northern,Confirmed,382,8,2
01/09/2023,Southwest,Confirmed,219,7,4
01/09/2023,Eastern,Confirmed,233,13,1
01/09/2023,Northwest,Probable,100,0,0
01/09/2023,Central,Probable,203,2,0
01/09/2023,Northern,Probable,199,0,0
01/10/2023,Eastern,Probable,118,0,0
01/10/2023,Southwest,Probable,108,1,0
01/10/2023,Eastern,Confirmed,218,12,1
01/10/2023,Central,Confirmed,161,4,0
01/10/2023,Northwest,Probable,99,0,1
01/10/2023,Northern,Probable,200,0,0
01/10/2023,Central,Probable,168,0,0
01/10/2023,Northern,Confirmed,347,3,0
01/10/2023,Southwest,Confirmed,212,15,0
01/10/2023,Northwest,Confirmed,119,3,0
01/11/2023,Northwest,Probable,108,0,0
01/11/2023,Eastern,Probable,128,0,0
01/11/2023,Northwest,Confirmed,134,1,0
01/11/2023,Southwest,Probable,115,0,0
01/11/2023,Southwest,Confirmed,187,6,3
01/11/2023,Northern,Confirmed,371,6,0
01/11/2023,Eastern,Confirmed,188,6,3
01/11/2023,Central,Probable,128,0,0
01/11/2023,Northern,Probable,157,0,0
01/11/2023,Central,Confirmed,162,9,0
01/12/2023,Northern,Probable,177,0,0
01/12/2023,Central,Probable,158,0,0
01/12/2023,Northern,Confirmed,343,5,0
01/12/2023,Northwest,Probable,101,0,0
01/12/2023,Southwest,Probable,113,0,0
01/12/2023,Southwest,Confirmed,198,14,3
01/12/2023,Central,Confirmed,148,2,0
01/12/2023,Eastern,Probable,107,0,0
01/12/2023,Northwest,Confirmed,130,3,1
01/12/2023,Eastern,Confirmed,176,4,1
01/13/2023,Northern,Confirmed,254,1,0
01/13/2023,Northwest,Probable,98,0,1
01/13/2023,Southwest,Confirmed,202,8,1
01/13/2023,Central,Probable,136,1,0
01/13/2023,Southwest,Probable,124,0,0
01/13/2023,Eastern,Confirmed,172,7,0
01/13/2023,Northwest,Confirmed,111,0,0
01/13/2023,Eastern,Probable,89,0,0
01/13/2023,Northern,Probable,158,0,1
01/13/2023,Central,Confirmed,126,6,1
01/14/2023,Northwest,Probable,70,0,0
01/14/2023,Central,Probable,94,0,0
01/14/2023,Northern,Confirmed,182,1,0
01/14/2023,Central,Confirmed,104,6,0
01/14/2023,Northern,Probable,89,0,0
01/14/2023,Eastern,Probable,74,0,0
01/14/2023,Southwest,Probable,83,0,0
01/14/2023,Northwest,Confirmed,98,1,0
01/14/2023,Southwest,Confirmed,143,6,2
01/14/2023,Eastern,Confirmed,137,9,0
01/15/2023,Northwest,Confirmed,85,3,0
01/15/2023,Northern,Confirmed,179,4,0
01/15/2023,Eastern,Probable,72,0,0
01/15/2023,Central,Confirmed,107,7,1
01/15/2023,Eastern,Confirmed,131,2,0
01/15/2023,Southwest,Confirmed,138,14,4
01/15/2023,Northern,Probable,83,0,0
01/15/2023,Central,Probable,103,0,0
01/15/2023,Northwest,Probable,72,0,0
01/15/2023,Southwest,Probable,80,3,0
01/16/2023,Eastern,Probable,147,0,0
01/16/2023,Central,Probable,160,3,0
01/16/2023,Northern,Probable,166,0,0
01/16/2023,Eastern,Confirmed,161,4,0
01/16/2023,Southwest,Confirmed,180,7,2
01/16/2023,Northwest,Probable,102,0,0
01/16/2023,Northwest,Confirmed,128,2,0
01/16/2023,Northern,Confirmed,254,2,0
01/16/2023,Southwest,Probable,147,3,0
01/16/2023,Central,Confirmed,149,9,1
01/17/2023,Southwest,Probable,110,2,1
01/17/2023,Southwest,Confirmed,191,9,1
01/17/2023,Central,Confirmed,161,6,1
01/17/2023,Northern,Confirmed,347,3,0
01/17/2023,Eastern,Probable,139,0,0
01/17/2023,Northern,Probable,178,1,0
01/17/2023,Northwest,Confirmed,147,1,0
01/17/2023,Northwest,Probable,105,0,1
01/17/2023,Eastern,Confirmed,201,8,0
01/17/2023,Central,Probable,194,0,0
01/18/2023,Eastern,Confirmed,215,6,0
01/18/2023,Eastern,Probable,160,0,0
01/18/2023,Central,Probable,176,0,0
01/18/2023,Central,Confirmed,136,1,0
01/18/2023,Northern,Confirmed,310,5,0
01/18/2023,Northwest,Probable,92,1,0
01/18/2023,Northern,Probable,143,0,0
01/18/2023,Northwest,Confirmed,118,1,0
01/18/2023,Southwest,Probable,102,1,0
01/18/2023,Southwest,Confirmed,215,15,1
01/19/2023,Northern,Probable,170,0,0
01/19/2023,Eastern,Probable,132,1,0
01/19/2023,Central,Probable,156,0,1
01/19/2023,Southwest,Confirmed,205,7,2
01/19/2023,Northwest,Probable,100,0,1
01/19/2023,Southwest,Probable,99,0,0
01/19/2023,Eastern,Confirmed,189,3,1
01/19/2023,Northern,Confirmed,298,0,0
01/19/2023,Central,Confirmed,149,3,0
01/19/2023,Northwest,Confirmed,148,1,0
01/20/2023,Northern,Probable,125,0,0
01/20/2023,Northwest,Probable,68,0,0
01/20/2023,Northwest,Confirmed,119,0,0
01/20/2023,Eastern,Confirmed,171,5,1
01/20/2023,Central,Probable,133,0,0
01/20/2023,Eastern,Probable,121,1,0
01/20/2023,Central,Confirmed,124,5,1
01/20/2023,Northern,Confirmed,262,3,0
01/20/2023,Southwest,Probable,125,0,0
01/20/2023,Southwest,Confirmed,183,3,2
01/21/2023,Southwest,Probable,76,0,0
01/21/2023,Central,Confirmed,112,7,0
01/21/2023,Northwest,Probable,55,0,0
01/21/2023,Northwest,Confirmed,81,1,0
01/21/2023,Eastern,Probable,91,0,0
01/21/2023,Central,Probable,106,2,0
01/21/2023,Northern,Confirmed,150,2,1
01/21/2023,Northern,Probable,108,0,0
01/21/2023,Southwest,Confirmed,124,2,0
01/21/2023,Eastern,Confirmed,123,6,0
01/22/2023,Northern,Probable,109,0,0
01/22/2023,Southwest,Confirmed,135,11,2
01/22/2023,Central,Probable,127,0,0
01/22/2023,Northwest,Probable,60,0,0
01/22/2023,Central,Confirmed,119,3,0
01/22/2023,Eastern,Probable,92,0,0
01/22/2023,Southwest,Probable,83,0,0
01/22/2023,Northern,Confirmed,173,4,0
01/22/2023,Northwest,Confirmed,82,1,0
01/22/2023,Eastern,Confirmed,129,3,0
01/23/2023,Northern,Confirmed,309,2,0
01/23/2023,Southwest,Probable,113,1,0
01/23/2023,Eastern,Confirmed,196,5,0
01/23/2023,Central,Confirmed,136,5,0
01/23/2023,Northwest,Confirmed,142,3,0
01/23/2023,Central,Probable,148,0,0
01/23/2023,Northwest,Probable,120,0,0
01/23/2023,Northern,Probable,138,0,0
01/23/2023,Eastern,Probable,116,0,0
01/23/2023,Southwest,Confirmed,199,7,0
01/24/2023,Southwest,Confirmed,164,6,2
01/24/2023,Eastern,Confirmed,197,2,2
01/24/2023,Eastern,Probable,108,0,0
01/24/2023,Northern,Confirmed,295,1,0
01/24/2023,Northwest,Confirmed,104,4,0
01/24/2023,Northwest,Probable,126,0,0
01/24/2023,Southwest,Probable,117,0,0
01/24/2023,Northern,Probable,145,0,0
01/24/2023,Central,Probable,150,0,0
01/24/2023,Central,Confirmed,170,6,0
01/25/2023,Southwest,Probable,127,1,0
01/25/2023,Central,Confirmed,150,6,1
01/25/2023,Southwest,Confirmed,186,7,2
01/25/2023,Northern,Confirmed,253,1,0
01/25/2023,Northwest,Probable,98,0,0
01/25/2023,Northern,Probable,123,0,0
01/25/2023,Central,Probable,132,0,0
01/25/2023,Northwest,Confirmed,104,3,0
01/25/2023,Eastern,Probable,120,0,0
01/25/2023,Eastern,Confirmed,167,4,1
01/26/2023,Northwest,Confirmed,100,2,1
01/26/2023,Central,Confirmed,127,4,0
01/26/2023,Eastern,Confirmed,159,5,0
01/26/2023,Northern,Confirmed,237,4,0
01/26/2023,Southwest,Probable,120,0,0
01/26/2023,Northern,Probable,101,0,0
01/26/2023,Central,Probable,140,0,0
01/26/2023,Eastern,Probable,85,0,0
01/26/2023,Northwest,Probable,82,0,0
01/26/2023,Southwest,Confirmed,184,5,0
01/27/2023,Southwest,Probable,125,1,0
01/27/2023,Northern,Confirmed,207,1,0
01/27/2023,Northern,Probable,112,0,1
01/27/2023,Central,Confirmed,141,4,1
01/27/2023,Central,Probable,106,0,0
01/27/2023,Southwest,Confirmed,133,7,1
01/27/2023,Northwest,Probable,88,0,0
01/27/2023,Northwest,Confirmed,87,0,0
01/27/2023,Eastern,Confirmed,134,4,1
01/27/2023,Eastern,Probable,87,0,0
01/28/2023,Northwest,Probable,75,0,0
01/28/2023,Northern,Confirmed,156,1,0
01/28/2023,Northwest,Confirmed,78,0,0
01/28/2023,Southwest,Probable,95,1,0
01/28/2023,Southwest,Confirmed,115,5,0
01/28/2023,Eastern,Probable,72,0,0
01/28/2023,Central,Probable,101,0,0
01/28/2023,Central,Confirmed,107,8,0
01/28/2023,Northern,Probable,72,0,0
01/28/2023,Eastern,Confirmed,117,1,0
01/29/2023,Central,Probable,86,0,0
01/29/2023,Northwest,Probable,58,0,0
01/29/2023,Northwest,Confirmed,79,1,1
01/29/2023,Northern,Probable,85,0,0
01/29/2023,Eastern,Probable,79,1,0
01/29/2023,Southwest,Probable,71,2,1
01/29/2023,Eastern,Confirmed,106,3,0
01/29/2023,Northern,Confirmed,135,1,1
01/29/2023,Central,Confirmed,107,4,1
01/29/2023,Southwest,Confirmed,125,3,2
01/30/2023,Eastern,Confirmed,168,6,0
01/30/2023,Northwest,Probable,101,0,0
01/30/2023,Eastern,Probable,124,0,0
01/30/2023,Southwest,Confirmed,191,11,0
01/30/2023,Northern,Confirmed,257,2,0
01/30/2023,Southwest,Probable,130,1,0
01/30/2023,Central,Probable,157,0,0
01/30/2023,Northern,Probable,126,0,0
01/30/2023,Central,Confirmed,162,8,0
01/30/2023,Northwest,Confirmed,97,0,0
01/31/2023,Central,Probable,140,0,0
01/31/2023,Southwest,Confirmed,161,11,1
01/31/2023,Northern,Probable,131,0,0
01/31/2023,Eastern,Probable,119,0,0
01/31/2023,Northern,Confirmed,257,5,0
01/31/2023,Northwest,Probable,109,2,0
01/31/2023,Eastern,Confirmed,171,3,0
01/31/2023,Southwest,Probable,124,1,0
01/31/2023,Northwest,Confirmed,114,0,0
01/31/2023,Central,Confirmed,139,6,0
02/01/2023,Northern,Confirmed,235,1,0
02/01/2023,Central,Confirmed,154,4,0
02/01/2023,Southwest,Confirmed,169,7,0
02/01/2023,Northern,Probable,106,0,0
02/01/2023,Northwest,Confirmed,96,0,0
02/01/2023,Central,Probable,131,0,0
02/01/2023,Eastern,Probable,106,0,0
02/01/2023,Eastern,Confirmed,175,8,0
02/01/2023,Northwest,Probable,100,0,0
02/01/2023,Southwest,Probable,116,0,0
02/02/2023,Northwest,Probable,92,0,0
02/02/2023,Eastern,Confirmed,118,4,0
02/02/2023,Central,Probable,121,1,0
02/02/2023,Northern,Probable,110,0,0
02/02/2023,Northern,Confirmed,237,0,0
02/02/2023,Southwest,Confirmed,160,5,0
02/02/2023,Eastern,Probable,120,0,0
02/02/2023,Central,Confirmed,106,2,0
02/02/2023,Southwest,Probable,120,2,0
02/02/2023,Northwest,Confirmed,104,2,0
02/03/2023,Eastern,Probable,105,0,0
02/03/2023,Southwest,Probable,103,0,0
02/03/2023,Northwest,Confirmed,98,1,0
02/03/2023,Southwest,Confirmed,144,3,1
02/03/2023,Northern,Probable,75,0,0
02/03/2023,Northern,Confirmed,173,4,0
02/03/2023,Central,Confirmed,82,6,0
02/03/2023,Eastern,Confirmed,124,5,0
02/03/2023,Northwest,Probable,68,0,0
02/03/2023,Central,Probable,113,0,0
02/04/2023,Northern,Probable,59,0,0
02/04/2023,Central,Confirmed,66,2,0
02/04/2023,Northern,Confirmed,119,0,0
02/04/2023,Eastern,Confirmed,89,5,0
02/04/2023,Eastern,Probable,78,0,0
02/04/2023,Northwest,Confirmed,59,2,0
02/04/2023,Northwest,Probable,61,0,0
02/04/2023,Central,Probable,76,0,0
02/04/2023,Southwest,Confirmed,128,8,2
02/04/2023,Southwest,Probable,78,0,0
02/05/2023,Eastern,Probable,96,1,0
02/05/2023,Central,Probable,100,0,0
02/05/2023,Northwest,Probable,81,0,0
02/05/2023,Northwest,Confirmed,65,1,0
02/05/2023,Southwest,Probable,79,0,0
